Wallet,Age_Days,Days_Active,Total_Tx,Avg_Tx_Day,max_addresses,addr_nghbor,Tokens_Traded,Token_Counterparties,SOL_Counterparties,SOL_In,SOL_Out,Net_SOL_Transfer,SOL_Balance,USD_In,USD_Out,USD Balance,Gas_Paid_By_Others,Gap_Top4_Hrs,Gap_Others_Hrs,owner,days_since_last_sig
ALNTEeUiDxP2j7QLke2x5nnKeYwFXYjDzChqgPm4TZNm,50,2,13.0,6.5,4,4,0,0,1,1056.6,1056.6,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,unknown,48
21SJpVwqf5WJxvWhros6NCVn7LRyzESTJJ81umTewduv,306,6,21.0,3.5,20,2,0,0,1,4205.9,4205.9,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,wallet,17
2EnH4zsoBDRvUL7hUK3mt9yruKkZvPMS7nyYaoGmJMjT,413,8,43.0,5.38,22,5,0,0,3,6996.5,6996.5,0.0,0.0,0.0,0.0,0.0,1.303030303030303,0.0,0.0,wallet,18
GPQBwcdXN7P1cKNbq1vb1Yf4QroTAuZnzgkCjznyYzZC,227,5,22.0,4.4,21,8,0,0,5,442.3,442.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,14
92dBFwoyJM4AtoGYJmLeE2bHuEPM9vtNtfxTtUSejipn,10,5,67.0,13.4,21,3,0,0,6,4569.0,4569.0,0.0,0.0,0.0,0.0,0.0,1.2407407407407407,0.0,0.0,wallet,7
42UsEhz4YgnTkJuT93qr5HgwwP2btVA9PdpuH8PnobUb,174,63,243.0,3.86,3,3,0,0,4,8097.0,8097.0,0.0,0.0,0.0,0.0,0.0,2.892857142857143,0.0,0.0,wallet,40
3cvXjFaZX5fDcTDTyNSt45ReGpYDTAyhSQsou555A3Vk,47,2,5.0,2.5,6,4,0,0,3,1801.9,1801.9,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,unknown,48
53naeUrPChZE4UKsMYm91gwZaGwWPeE7mX8ie8eykP6a,173,26,56.0,2.15,3,2,0,0,4,2107.0,2107.0,0.0,0.0,0.0,0.0,0.0,2.9473684210526314,0.0,0.0,unknown,32
92dk1RycYRUoB5d58njNSgAkepXvXkkwXv4xJxbFBw4i,377,2,12.0,6.0,19,3,0,0,3,354.5,354.5,0.0,100.01,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,wallet,301
BrXCR6tqgmSCL7mnj5KzGv1HVNP7iBzT5jy6VG7HQVd7,18,10,94.0,9.4,4,5,0,0,6,338.5,338.5,0.0,1.92,0.0,0.0,0.0,1.236842105263158,0.0,0.0,wallet,6
6iytUUVegUVhVTZwU8RV11suW8e2dXj2GHdFE4TKABcR,179,3,17.0,5.67,22,9,0,0,4,558.6,558.6,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,wallet,93
2FX9d8sKRgDjzeSaseNsyRWCTnAdgNwTGiZ2FcgnzZ6t,81,2,10.0,5.0,19,3,0,0,2,30000.0,30000.0,0.0,0.01,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,wallet,61
9kroHoabFhFw2JsBUhpKzrg4BgjVAQ8b9SAQjcTdNoBD,368,20,98.0,4.9,23,19,0,0,15,1457.2,1457.2,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,wallet,59
AnhquSXaGUftMwG6apobaLbEWhTsYcozwARc578s2dWu,570,20,70.0,3.5,17,4,0,0,6,161.8,161.8,0.0,0.0,0.0,0.0,0.0,1.4893617021276595,0.0,0.0,wallet,13
APTD3dmGccwJqmjm5Wj6KKk3eJcHYc4GHBVSCYoNnZ9J,125,18,72.0,4.0,13,8,0,0,10,154.2,154.2,0.0,0.0,0.0,0.0,0.0,1.469387755102041,0.0,0.0,wallet,5
A7FoYMZRh97j5NSQTVToRJwtAdQ9BnBb9CNHA3VC5Two,1671,103,279.0,2.71,23,5,0,0,7,1956.2,1956.2,0.0,0.0,0.0,0.0,0.0,1.5852272727272727,0.0,0.0,wallet,14
6ozx3b1gVVBhhPV8aXXcHGXtAS3jGH9B9t5UGSBupdng,131,16,46.0,2.88,22,3,0,0,2,803.5,803.5,0.0,0.0,0.0,0.0,0.0,1.7037037037037035,0.0,0.0,wallet,14
8QtVUEL4dG4WoW7zLX1BQqNR37R1kRvtDKvy9Lxx4wvA,173,75,292.0,3.89,3,4,0,0,6,10220.8,10220.8,0.0,0.0,0.0,0.0,0.0,2.8076923076923075,0.0,0.0,unknown,32
GuoaeaJ6dEBhjHtS4d8PPLZJGnD9tb1gfz6JapXWR47i,63,5,20.0,4.0,7,4,0,0,6,2572.9,2572.9,0.0,2.48,0.0,0.0,0.0,1.25,0.0,0.0,wallet,24
81R7sAPXeVWVcusJza1ESYkjdpT1j7iQAhRfW5UWE4J6,504,9,42.0,4.67,22,4,0,0,4,136.6,136.6,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,unknown,311
3cszjcB3AK6upUg12q8DEzJq7WtNF49yqx7Y7TwNjsBb,859,48,145.0,3.02,22,5,0,0,6,235.9,235.9,0.0,0.0,0.0,0.0,0.0,1.3302752293577982,0.0,0.0,unknown,311
88NgHfKJhQzJbDvGPtVXPDqDNxiriaaLteranNRAgrAe,116,21,63.0,3.0,22,4,0,0,7,156.7,156.7,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,0.0,0.0,unknown,3
5mXRwa9DoGHdPYnngqBQhYWwXtFUpXTQSz1JXwsXTfsU,760,72,174.0,2.42,23,16,0,0,16,171.6,171.6,0.0,0.0,0.0,0.0,0.0,1.2608695652173914,0.0,0.0,unknown,0
7mgsbXoF1Q4rVx23f34BQnxVaF85BfSGDqDXtFcPWe9J,269,9,16.0,1.78,7,3,0,0,2,176.8,176.8,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,wallet,14
6U1Y7YXA8dHdgimL8uzPzvs7NG1gbwPQPj9VAGkGRNCZ,369,127,1000.0,7.87,22,46,0,0,21,1313.2,1313.2,0.0,0.0,0.0,0.0,0.0,1.2239902080783354,0.0,0.0,wallet,0
5hkHCWfKqY8Wm6VA1qCKp4BTGDurLUwVfGksDpdniNJY,168,11,32.0,2.91,22,6,0,0,5,604.2,604.2,0.0,0.0,0.0,0.0,0.0,1.8823529411764703,0.0,0.0,wallet,14
5eWvqg2SkU4BbdCAYKqYed2DDbXu1LVk22ib17RwjavA,10,4,15.0,3.75,4,3,0,0,4,441.4,441.4,0.0,0.01,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,wallet,11
4uKh2JZFvRdCeM5JS5SyiXgsJ8gcsiTGuSBmziPVNawD,182,15,114.0,7.6,22,16,0,0,11,124.5,124.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,17
5G1VXFjN2AZVL56WLAY1E2XejCcwCm9ijMFqh6xwQT7o,672,15,123.0,8.2,22,8,0,0,14,217.3,217.3,0.0,3.7,0.0,0.0,0.0,1.0,0.0,0.0,wallet,2
6ZbzJ6yavbgb3UfKbLSZdkQy4NGLuUnJiR7peiYRUS96,1676,6,19.0,3.17,12,8,0,0,9,134.2,134.2,0.0,0.0,0.0,0.0,0.0,1.4615384615384617,0.0,0.0,wallet,14
79cHikvU2g8jZVBcmVf92rQaqqZ1Raefqd1XREy6ezNb,305,14,150.0,10.71,22,9,0,0,7,107.7,107.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,9
2ZxwvaXG2GxrWjWWH1qV9jwYS9ZvXg3xXKp8mB7qKQSz,229,12,237.0,19.75,22,29,0,0,15,191.6,191.6,0.0,0.06,0.0,0.0,0.0,1.1285714285714286,0.0,0.0,wallet,141
7y6Y9WpqG5kCbbptGsNBn6fzMBf3Uk8kgmFNyN4V8ogc,232,36,961.0,26.69,22,12,0,0,2,9097.5,9097.5,0.0,1.01,0.0,0.0,0.0,1.7160714285714285,0.0,0.0,wallet,0
8iAxYi76w3LuAY1a4jKH1JMBZCBjRpg6K5vEZAR1CcKM,28,5,16.0,3.2,21,12,0,0,4,7123.2,7123.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,6
9keHBETs2Ms5gpkS75mAMb2RpgQz3WenBebD3LeE28pp,894,22,114.0,5.18,22,12,0,0,1,3290.9,3290.9,0.0,0.0,0.0,0.0,0.0,1.2954545454545454,0.0,0.0,wallet,21
9s8XEi31mofyeXWe8dMqzarxRY2AbxKe8YuvvvdBcnJP,463,13,78.0,6.0,21,7,0,0,2,137.3,137.3,0.0,0.0,0.0,0.0,0.0,1.2580645161290325,0.0,0.0,wallet,21
9sxrUpVcChfz6cwQZBSPswMFnk9SB5TBwybQzNSSqb9m,61,4,13.0,3.25,9,3,0,0,3,3470.3,3470.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,wallet,24
CiCp2rZDkh2z8iCrAmPyWqH9igNB5BxKFmiGeZfrYT6r,64,5,14.0,2.8,22,2,0,0,2,148.0,148.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,wallet,11
E1uG6QJceJasLwQ5B6YKB3UwoJkrbVEc3jZyJa7TNjfZ,460,11,63.0,5.73,23,4,0,0,3,101.0,101.0,0.0,0.01,0.0,0.0,0.0,1.3695652173913044,0.0,0.0,wallet,278
8X6o3KjLtb5LkYDYENy4zKrLZiFY2H9JyPERaaU9mvnm,235,2,32.0,16.0,22,5,0,0,4,138.4,138.4,0.0,0.0,0.0,0.0,0.0,1.0666666666666669,0.0,0.0,wallet,234
Fq48sPjBxhZgUhJPnqUVq7nbi5UcNmbeKPSzLWNUXp8m,376,30,286.0,9.53,22,18,0,0,22,437.1,437.1,0.0,0.0,0.0,0.0,0.0,1.11284046692607,0.0,0.0,wallet,195
GNeyeyyxUMJ2magMus5oiBPnNdanEWWga3Ra8k6k3541,481,15,65.0,4.33,22,9,0,0,11,114.8,114.8,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,wallet,18
RBtcUxo4SRndEcbHEbgRB1tcJ2XRL2XyfjhnGJUSLR7,287,131,1000.0,7.63,23,38,0,0,5,247.1,247.1,0.0,0.0,0.0,0.0,0.0,1.3477088948787062,0.0,0.0,wallet,0
BBv9Pbfvucewwspopkgdsx8pSD5dxfpzU8rPv7GmX1zh,389,12,115.0,9.58,22,4,0,0,10,143.8,143.8,0.0,0.0,0.0,0.0,0.0,1.1057692307692308,0.0,0.0,wallet,14
AtD4UJ3vw5BTz5XgY8xvPQseqXiCRaEyqDDaDB5JU9Au,1720,147,715.0,4.86,3,4,0,0,3,892.3,892.3,0.0,0.0,0.0,0.0,0.0,1.991643454038997,0.0,0.0,unknown,1305
3sp5Ron4CZBzVdst43MusUDn7ftdLbjPN5GqBLjftQfB,262,55,291.0,5.29,22,23,0,0,7,7928.1,7928.1,0.0,0.0,0.0,0.0,0.0,1.2382978723404254,0.0,0.0,wallet,0
HgwqfNM2BToKVfBvYUaWWegEhxBseq8xxQY53Qo93BoS,515,16,76.0,4.75,22,5,0,0,6,3125.9,3125.9,0.0,0.0,0.0,0.0,0.0,1.3103448275862069,0.0,0.0,wallet,15
HGnNm84QrX6G7hRPVspskaCJVt1jttwGjx5N8QKPkxAu,497,5,19.0,3.8,22,6,0,0,5,373.1,373.1,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,wallet,216
YMUfdvBgYheE8i1Zxq31ANYpecz7MZK1Xquhd4Qnqea,172,84,1000.0,11.9,23,72,0,0,12,4580.8,4580.8,0.0,0.0,0.0,0.0,0.0,1.321003963011889,0.0,0.0,wallet,19
RBrPGAkurLg9c8VEamQSvNEgFUTBx1v1SVvYDxThxtW,43,43,1000.0,23.26,21,3,0,0,2,270.7,270.7,0.0,0.0,0.0,0.0,0.0,1.9646365422396856,0.0,0.0,wallet,0
RBoqWWJ5c7iSxpxfvjJnST5v3EGqbKY7KAPVYn1dEZG,118,88,1000.0,11.36,22,56,0,0,7,517.6,517.6,0.0,0.0,0.0,0.0,0.0,1.287001287001287,0.0,0.0,wallet,0
RButaFrgkFdHBZfvgQKkTPtK6Bm255EyvaG4tLMKA5N,1223,27,137.0,5.07,22,9,0,0,4,134.8,134.8,0.0,0.0,0.0,0.0,0.0,1.630952380952381,0.0,0.0,wallet,11
Ea4rN6KazFV5G3r6h8j24dKPsL4p9Ps9tzMwFDdqDv6Y,285,12,67.0,5.58,24,8,0,0,7,1697.6,1697.6,0.0,0.0,0.0,0.0,0.0,1.2181818181818185,0.0,0.0,wallet,188
EdrRz3QKN6Gdoserp13CEY9cMjLtwR4bvjsHFSdeoPSB,172,21,103.0,4.9,22,20,0,0,6,173.4,173.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,7
RBdwjDyBuQQF3feeSkh5g3QuUnY7sdksnah8NBWdSzB,373,119,1000.0,8.4,23,56,0,0,6,3392.1,3392.1,0.0,0.0,0.0,0.0,0.0,1.3869625520110958,0.0,0.0,wallet,3
BTNNDFQ4Em1aVzCyyEyQGQDC9PF9rSsYsRwyHA4WhN8t,100,5,31.0,6.2,22,5,0,0,4,192.5,192.5,0.0,0.0,0.0,0.0,0.0,1.1923076923076923,0.0,0.0,wallet,22
BW7gWFLvevtu12CjgXQsJp4rK1H3Qu7YsH3N3PbYx8fz,64,4,11.0,2.75,18,2,0,0,2,1473.8,1473.8,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,wallet,11
CQSin86aUA7wanaijgRd7vq7JyHgBX5B3ihY6TKuWRce,1272,125,386.0,3.09,23,5,0,0,2,2578.3,2578.3,0.0,0.0,0.0,0.0,0.0,1.4243542435424354,0.0,0.0,wallet,4
EJHDERv9QcuB3rvGr7Tx1VBrTxV5Qpa9aEFRqtNsGhHt,14,3,6.0,2.0,9,9,0,0,3,1680.4,1680.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,14
RBdp6ANWxAdkp7dGRdQA6jRpp3NuNQEm7FVR6FfMkaB,149,75,1000.0,13.33,22,90,0,0,8,10139.3,10139.3,0.0,0.0,0.0,0.0,0.0,1.3386880856760377,0.0,0.0,wallet,3
RBcDnJ2EjDaYbroaPQo7y76teSA7fRfZ2r89rmBU37e,36,28,876.0,31.29,23,4,0,0,8,6008.5,6008.5,0.0,0.0,0.0,0.0,0.0,1.3926868044515104,0.0,0.0,wallet,1
6p9oN4CjaHiVfu3QHuc9w3U29HGiNDHBsekzHVxAp8C2,15,2,9.0,4.5,4,4,0,0,6,685.8,685.8,0.0,0.01,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,wallet,10
8KLox9FBWHnQEt9chmMKYVaJMk1vv2guAX3VF9YUJgBS,191,15,75.0,5.0,22,13,0,0,23,4969.6,4969.6,0.0,0.01,0.0,0.0,0.0,1.25,0.0,0.0,wallet,4
G97oXWroE2WLpHQ7XFhj89y9wiGj73Si54QAq2qWKUc8,118,6,27.0,4.5,21,3,0,0,3,669.0,669.0,0.0,0.0,0.0,0.0,0.0,1.588235294117647,0.0,0.0,wallet,5
2d6sgYJC7U2b3C3zWszcSiKdAvgLZJZS8p9S5nxmpPpd,30,1,4.0,4.0,22,3,0,0,3,310.4,310.4,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,wallet,34
EQgQEkRBnnw71bTiRSSuHtSULY8GwdKcsJ3cbadzSv6p,31,1,8.0,8.0,13,3,0,0,4,306.8,306.8,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,wallet,35
3BEesWHxPS9a4QFSrfAksodGTxR1yZwgN6QtJSWnRiXe,13,2,5.0,2.5,4,3,0,0,2,297.8,297.8,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,wallet,17
RBdN6w3YJ6vq4P8abUJCRLyPszEDzLFoUR9ovuAj7ub,1100,109,798.0,7.32,22,58,0,0,16,296.9,296.9,0.0,0.0,0.0,0.0,0.0,1.314662273476112,0.0,0.0,wallet,1
22Tv312gcwkNAA57gZjzUXFnvpdvuaCvM1ZbFJ9BeFcj,230,7,27.0,3.86,22,11,0,0,10,148.0,148.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,wallet,17
299NPxvdNe6C3TbAWWjdoh4zxD5p8HdayApEzs5iHh9T,287,29,196.0,6.76,22,17,0,0,15,137.5,137.5,0.0,0.0,0.0,0.0,0.0,1.264516129032258,0.0,0.0,unknown,11
2RVAf8rhSVkF3gFswAMY3o6Lhs4W6iwgF5SH7LMCQrj8,1301,1,6.0,6.0,3,3,0,0,2,41980.0,41980.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1305
3G1SMDqfTWHciA2sh3pPDjuqWAS4cyNvk1i3f9XALDzg,539,8,48.0,6.0,22,10,0,0,12,105.4,105.4,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,unknown,228
3ZbzHytKdGS1qSdLAkKw6vGis1ZmjeTiXgSyUNDxzAxe,1608,4,14.0,3.5,3,4,0,0,3,261.6,261.6,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,unknown,1305
4GuCEy6C5ms85ivJLA3E2YM4WNSr9zd2GX2jeHBsqRSA,457,43,193.0,4.49,22,13,0,0,12,683.8,683.8,0.0,0.0,0.0,0.0,0.0,1.3402777777777777,0.0,0.0,wallet,126
7n84BhsV9G2xv5ZEaPvpR4mdQJ9uQGvGE98aF6z5EU86,163,9,17.0,1.89,3,4,0,0,4,38900.0,38900.0,0.0,0.0,0.0,0.0,0.0,2.833333333333333,0.0,0.0,unknown,81
DKzgKuHqLfJrvtwhUvGXVUSGMGsUL9zmgLXuVh6hJaxD,560,17,80.0,4.71,22,8,0,0,1,31313.0,31313.0,0.0,0.0,0.0,0.0,0.0,1.3114754098360657,0.0,0.0,wallet,13
FXZet6JKwds7wVSM9sBvo4JVeLKfsjqZTaDgLsohfaLu,56,15,49.0,3.27,22,4,0,0,10,10696.6,10696.6,0.0,2665.84,0.0,0.0,0.0,1.4,0.0,0.0,wallet,3
7GT5PWELB9BZmTy1cGTmHNeVqYMGABLB4877miSAUVfz,457,9,31.0,3.44,22,5,0,0,5,572.2,572.2,0.0,0.0,0.0,0.0,0.0,1.4761904761904765,0.0,0.0,wallet,0
9AUhniGjvJMMqYKP4EAGs3m2Gtpys6A7shtCJvex9ciL,513,48,314.0,6.54,23,9,0,0,8,895.8,895.8,0.0,0.0,0.0,0.0,0.0,1.2975206611570247,0.0,0.0,wallet,0
F2KVMzHLSFZgEFqGshrfHKrAbx31QNLpg6rWUgm8dtjL,209,2,9.0,4.5,20,3,0,0,3,1031.6,1031.6,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,wallet,20
6X7BFJTfUbGZJ9KBiCEbJHkxu91NSGA52X2TrQyMAXom,61,8,34.0,4.25,10,5,0,0,7,8748.3,8748.3,0.0,0.01,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,wallet,23
DvL33fNWRmuKf8YuWVAm1bvbohaB5GraHruKm6hUiW48,14,1,14.0,14.0,4,3,0,0,4,999.2,999.2,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,wallet,18
CkJPLFbiUhQ42igTtHeWVybdAADdEMtam4wX13uUyYNK,465,60,711.0,11.85,22,24,0,0,3,4782.1,4782.1,0.0,0.0,0.0,0.0,0.0,1.2473684210526317,0.0,0.0,wallet,3
2H3W8EBTumiSo61adSEEgdwVTKQZnBBJnLBk6fdGooQe,29,8,39.0,4.88,22,3,0,0,3,941.6,941.6,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,wallet,6
8xrktVFAg6b3deHUtuNvQ7VPWoLAj4v7AD6j33qJnBcJ,217,40,140.0,3.5,22,24,0,0,7,107.2,107.2,0.0,0.0,0.0,0.0,0.0,1.147540983606557,0.0,0.0,unknown,0
9oKdo6orEachMG6uExpNm7F1iNRiKV1qh7WEssJVyFR4,546,20,49.0,2.45,22,14,0,0,7,120.5,120.5,0.0,0.0,0.0,0.0,0.0,1.2894736842105263,0.0,0.0,unknown,18
6ADfcFc3UpXPV3BBwo3T3Tg6iCKvm3kGFmpz7di37daK,25,8,42.0,5.25,22,5,0,0,9,179.0,179.0,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,0.0,unknown,0
4WqXi4oz7Rd8JwEsbiCzdqkRcZoWgeFCFHLbJMHLWJPj,46,27,72.0,2.67,21,3,0,0,3,164.8,164.8,0.0,0.0,0.0,0.0,0.0,1.8461538461538465,0.0,0.0,wallet,8
7uXdeWDsQRk4VGukqHy2EWH2xF23EsQT48xnponubE6n,58,19,103.0,5.42,23,8,0,0,5,284.2,284.2,0.0,0.0,0.0,0.0,0.0,1.6885245901639343,0.0,0.0,wallet,4
CK8uZePUTEDDSoSVwbxQNKXQgH2G2vFQiBBxxfvZRnUF,349,119,707.0,5.94,28,7,0,0,4,1646.3,1646.3,0.0,0.0,0.0,0.0,0.0,1.606818181818182,0.0,0.0,wallet,2
4hRaDUHJYWvG6BgAJrBQNxjjYA6utUtNtqG8556NT9ic,550,6,42.0,7.0,22,7,0,0,12,172.8,172.8,0.0,0.0,0.0,0.0,0.0,1.135135135135135,0.0,0.0,wallet,18
D8DvUNkASqfQ4i39rYYyGhAKarYJkScgvaSj93TnkUxu,217,20,83.0,4.15,22,6,0,0,6,390.2,390.2,0.0,0.0,0.0,0.0,0.0,1.456140350877193,0.0,0.0,wallet,10
EBmBCvGutqWE7Hkdp5YgBpiRMqe3hPTgPmSM4orb5WKX,22,1,3.0,3.0,4,3,0,0,3,556.4,556.4,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,wallet,26
HMX5gRv33fDNbYB3SDUKMywevih59AihxAejH3EcEwnL,14,2,9.0,4.5,4,3,0,0,3,108.8,108.8,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,wallet,14
AaRGHwvJuxEHRCMTd5w6p6qvy2jsepbW6VeqPDDgPbST,35,6,56.0,9.33,22,7,0,0,13,618.0,618.0,0.0,0.01,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,wallet,13
F3xPX6faZp8Yx6NVCJX2HXreFYqbUXQJcZaTU4MnvnV6,19,1,6.0,6.0,4,3,0,0,4,104.8,104.8,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,wallet,23
4pLv9potB3iLBwFfGWpEttE7W1eT5FqH6XM1tXqAA58c,388,9,17.0,1.89,22,3,0,0,2,437.6,437.6,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,wallet,11
Hcr2gmHcmv3gvR74pnB6SKFwaVD7YTz3QZZtgWT6AGS3,78,6,21.0,3.5,22,6,0,0,7,476.1,476.1,0.0,0.01,0.0,0.0,0.0,1.3125,0.0,0.0,wallet,21
2tLzaHa7qqAedAmx89LrcubiGTiJKbokYxXZKmjXp5qj,78,7,16.0,2.29,10,13,0,0,5,2253.2,2253.2,0.0,0.01,0.0,0.0,0.0,2.0,0.0,0.0,wallet,16
8qV8N4RP7NTgff8xXnv3wUywjhPBL51MyrWPz1TCHn6B,348,17,93.0,5.47,24,10,0,0,6,1114.2,1114.2,0.0,0.0,0.0,0.0,0.0,1.1923076923076923,0.0,0.0,wallet,1
EGDKjG8K5RK5zxgBbg7HsKYEtqSbnnnPhp5TUwucBebr,230,2,9.0,4.5,22,3,0,0,2,213.4,213.4,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,wallet,234
HFa73b3e5ZQGYQF7YSyfnXTmnQok57dnD6rzMgUxQ5mG,314,71,569.0,8.01,23,6,0,0,7,5776.3,5776.3,0.0,0.0,0.0,0.0,0.0,1.6257142857142857,0.0,0.0,wallet,6
6DDzajZk1grwZo4Arxfje7gQnDFVDNcyuQhFDjhkchzc,27,1,4.0,4.0,23,3,0,0,3,195.8,195.8,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,wallet,31
5CHK93YTTyqU6sWzQ1wUc4EFZDeoaLMa8hRFgdWmo1qH,10,1,9.0,9.0,4,3,0,0,4,192.0,192.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,wallet,14
5EPpG5DWXd4v65pye1apSWWA2BFQBGqn6cRotaHNYH75,13,1,4.0,4.0,4,3,0,0,4,192.0,192.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,wallet,17
CiZeSnQjgG5yGeNZWVTzTbjaiv9nGnY4qHesa8P1PuyJ,76,11,28.0,2.55,22,3,0,0,2,625.8,625.8,0.0,0.01,0.0,0.0,0.0,1.75,0.0,0.0,wallet,13
4sw2nbmG7nUPAFXjBFuZMm4GwTH9awDxpbz6PqVNcy35,242,24,80.0,3.33,28,9,0,0,10,949.2,949.2,0.0,0.01,0.0,0.0,0.0,1.3559322033898304,0.0,0.0,wallet,5
Dj3K5PpTk4LaAymQGta3EXMUstug3Wq5WHd4gaoMwczv,11,1,4.0,4.0,5,3,0,0,3,171.4,171.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,15
DGgS2zcSFAycdpBSSWz1bdVbzYKpKja66aQNA2kquUAx,23,14,55.0,3.93,7,3,0,0,2,718.9,718.9,0.0,0.01,0.0,0.0,0.0,1.4102564102564104,0.0,0.0,wallet,5
CtVFryM23mSS5VTtX3BEsjpq1uEaWEyrdGSoa8Ge1rvU,712,33,164.0,4.97,22,4,0,0,11,301.7,301.7,0.0,0.0,0.0,0.0,0.0,1.312,0.0,0.0,wallet,8
DVMpMUQ7fiZJBzM5KUcTkTy1UyyBxBvwwDZS73A9TDxt,206,29,80.0,2.76,3,3,0,0,4,204.8,204.8,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,wallet,41
9DC9vD9o8fJ2woSvhymZLGiiQJWLHEE6BbL9HG4HVuFp,244,21,85.0,4.05,22,15,0,0,7,352.0,352.0,0.0,0.0,0.0,0.0,0.0,1.4406779661016949,0.0,0.0,wallet,4
A9coz6KKMoPVQZ5qzvBSFnhehg54yVXTFGM5jH2rLNWf,394,78,573.0,7.35,23,14,0,0,13,1746.2,1746.2,0.0,0.0,0.0,0.0,0.0,1.20125786163522,0.0,0.0,wallet,4
Hda9X8puywxQmD5gNRjsqkzrSZDShMjXPdRMtWErU8WM,216,7,38.0,5.43,22,8,0,0,2,131.2,131.2,0.0,0.0,0.0,0.0,0.0,1.2258064516129032,0.0,0.0,wallet,3
FFvUTD1NueYdZoAWawLbAWzSGxTYBCK2bgAzequezNae,541,8,40.0,5.0,21,8,0,0,13,1379.4,1379.4,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,wallet,6
98Ms94LWoYWzeuss3fo8uL4FLHjayja2LdbgGeRb55pa,30,1,10.0,10.0,13,3,0,0,4,134.2,134.2,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,wallet,34
CTPm1udQbL9KK93FGHjtn24fsGUpgdinEXN7hJxBSbVp,20,1,10.0,10.0,4,3,0,0,5,133.6,133.6,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,wallet,24
6nr9gp3CHbszraz5vjj12szjnR9mbWZR5hxCwZRXm26b,27,1,4.0,4.0,3,3,0,0,2,124.8,124.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,wallet,31
GXr2x9e2pvkRm2Fj5hA6BqscYD1yxhmW2ZaVwyVsKmqX,49,2,6.0,3.0,4,3,0,0,3,218.2,218.2,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,wallet,15
9pPVvWbikfcaQowx8vRakjfnSe2Tvg1z6CwFwSeXWhpt,33,3,14.0,4.67,22,6,0,0,6,120.6,120.6,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,wallet,31
