Wallet,Age_Days,Days_Active,Total_Tx,Avg_Tx_Day,max_addresses,addr_nghbor,Tokens_Traded,Token_Counterparties,SOL_Counterparties,SOL_In,SOL_Out,Net_SOL_Transfer,SOL_Balance,USD_In,USD_Out,USD Balance,Gas_Paid_By_Others,Gap_Top4_Hrs,Gap_Others_Hrs,owner,days_since_last_sig
9Qx1ZMAUEXmVdu6jyzRxrScNxi3bVQjkNTuxEo58QqE8,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account33ECWuqmxd6CjYLwC4bcn8JiWJAZhBi4Y6SbTLSXNnWu,161.0
6sv2hf6dv4RWPukF12usuGWGQ51xgVX2r7ZdFETTA7LM,1086,2,8.0,4.0,3,3,0,0,2,324.8,324.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1086.0
J54h5TD8247Yn31ck7rZcbYoBaSrPdj5G597hEFuKCL6,1291,26,42.0,1.62,26,5,5,1,4,107997.3,107997.3,0.0,0.09,0.0,0.0,0.0,1.0769230769230769,5937.32,0.0,wallet,146.0
XoqQv6mCDUAZX6s3NxEySwNtwtuawi8DxwaYMsyfxVr,432,55,324.0,5.89,22,16,0,0,11,112360.9,112360.9,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,wallet,7.0
4DZFY1ByfQbxeDmG3NKGrAtNMWwUbqb9pnx8n7H8RfuK,113,18,716.0,39.78,22,61,0,0,118,315567.8,315567.8,0.0,30307.67,0.0,0.0,0.0,2.203076923076923,0.0,0.0,wallet,11.0
8QtQyP6x3Pxvm9QRQzgqTxE4dyVyvN3FKXWGKv3C4wvA,53,48,1000.0,20.83,23,13,1,0,32,82646.1,82646.1,0.0,0.0,0.0,0.0,0.0,1.314060446780552,0.0,0.0,wallet,1.0
9sSNowgS1ze2AafT8hH5H4jxdsdPzLTUyjyJzNxMQkz7,1228,80,294.0,3.67,22,11,2,1,19,260786.7,260786.7,0.0,0.77,0.0,0.0,0.0,1.135135135135135,0.01,0.0,wallet,18.0
H13wk1NsagnoFDs3G6PiaCZCnd5k2UwsFosWXE5HUuVv,2,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,7737.93,0.0,0.0,75.0,0.0,0.0,0.0,wallet,0.0
7Xs8WxcWFGAuVRrzd1W7uGWmRDMspQTk5PdPvBrDY9A,911,10,40.0,4.0,22,5,0,0,5,27230.1,27230.1,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,wallet,620.0
EZayazjoD4Jb2wZmKstB6Gb6ES6EE7gZJNT94f96m4Gy,1057,51,164.0,3.22,26,7,3,0,8,37972.9,37972.9,0.0,0.0,0.0,0.0,0.0,1.9759036144578312,0.0,0.0,wallet,3.0
BNkMZpjd7PeFTPa3vmKUXQ4mSCubKpnE8fcstmGpAPJ,353,17,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,115.0
4J2Lz9viDGmCXjBp7e93DVzYxefaz2KVeAqtYcZ8H3k3,225,118,1000.0,8.47,28,60,3,7,30,63327.4,63327.4,0.0,0.06,0.0,1800000.0,0.0,1.2345679012345678,1866.47,0.0,wallet,0.0
2FX9d8sKRgDjzeSaseNsyRWCTnAdgNwTGiZ2FcgnzZ6t,81,2,10.0,5.0,19,3,0,0,2,30000.0,30000.0,0.0,0.01,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,wallet,61.0
DMempjiw5p8Ah1vmC5PFZAjkRHMmucmNsf3wuJB2vGH3,208,90,827.0,9.19,22,18,17,6,18,88526.8,88526.8,0.0,0.0,0.0,0.03,0.0,2.608832807570978,2232.82,155.21,unknown,32.0
J78Q6TeSMMWbQxtvWgbmrpGKwd7NbyAqudqtw2X667bm,108,109,1000.0,9.17,23,47,1,0,30,126316.6,126316.6,0.0,31055.12,0.0,0.0,0.0,1.0050251256281406,0.0,0.0,wallet,0.0
GZBwvNenFrvPpqhG5msK7D9LSAExspRkz8uaYmxsXEiK,929,1,6.0,6.0,12,5,3,1,2,18019.8,18019.8,0.0,0.0,0.0,713750.0,0.0,1.0,0.02,0.0,unknown,931.0
CT5J6McGxGMAAVjqzzNExYHMPKQt99P2Rwt5S26Lfzis,1003,129,364.0,2.82,22,115,6,1,12,743455.9,743455.9,0.0,0.0,0.0,0.0,0.0,1.0,0.64,0.0,unknown,13.0
Hku6qwZdFJYg9ZBGzb87dadJbm6KYunv4q8qr1QRa4cT,803,74,1000.0,13.51,27,22,3,0,8,126197.1,126197.1,0.0,0.0,494571.4,4021530.82,0.0,1.7391304347826086,873.35,0.0,unknown,326.0
4miEGj1a1wA2rxYPJDM2NA1b5PwDin9rJoHKoyNMS4PQ,225,23,370.0,16.09,22,21,2,4,19,22102.5,22102.5,0.0,1224.77,0.06,209583206.5,15120.05,1.0755813953488371,2626.22,0.0,wallet,3.0
9yhkdbkVNwyyLL9Wa4M4eZLm22FR27fTiTHZb7LaQ4po,386,70,1000.0,14.29,32,119,33,2,48,174368.1,174368.1,0.0,0.08,0.0,0.0,0.0,2.155172413793104,69.35,0.0,wallet,0.0
Dtki46CQJWR8rkCx8kzmTUuLLGZX5Waa9pCnUNvGB6bQ,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGZBwvNenFrvPpqhG5msK7D9LSAExspRkz8uaYmxsXEiK,931.0
71wi6jB9bboXnEeb9NcvYkHR4M9ntinejGSJKFcHG7XP,827,107,1000.0,9.35,23,14,14,4,19,394252.7,394252.7,0.0,0.01,0.0,5517381.64,0.0,1.5649452269170578,5908.93,1180.31,wallet,113.0
GHmGCWM4KMhqok3gg4dJw8E72ThL4J4n8vuu4QjFp3rV,248,32,1000.0,31.25,63,108,22,1,6,68439.0,68439.0,0.0,0.0,0.0,0.0,0.0,1.733102253032929,2567.67,583.33,unknown,130.0
Gn99HFFkQM9r3GNgNZb5SRdCoN9hVysVYQAnpJcdx5G8,694,88,472.0,5.36,27,28,46,9,71,175596.5,175596.5,0.0,8607.53,0.0,3673.74,0.0,1.087557603686636,11406.08,2621.28,wallet,7.0
H4EfeCPvWMGw9X6XzjEHConEkU6ZBritPBXbhR3kmopt,364,14,111.0,7.93,22,15,0,0,8,35400.1,35400.1,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,wallet,144.0
HxN7sba5SzLTJVmRgFL6jVpnMWr1BQqR6BtV6dea6mmM,33,34,1000.0,29.41,23,7,0,0,15,8849.3,8849.3,0.0,0.01,0.0,0.0,0.0,1.858736059479554,0.0,0.0,wallet,0.0
6PZZiRuQPrUnNT3J6yiJLbQFsCySdmS2ANs6bJQcfSvG,963,126,520.0,4.13,22,15,14,3,17,1329879.5,1329879.5,0.0,1.64,250010.0,102704548.24,0.0,1.1659192825112108,13990.96,3387.47,wallet,113.0
DMe8RhVKW5Ritfx9njxFKxxby4mQzms4YGbv2evgvGH3,208,76,432.0,5.68,22,10,11,6,13,55134.3,55134.3,0.0,0.0,0.0,0.06,0.0,2.586826347305389,2303.36,412.65,unknown,28.0
4gtnFprfzM2CRtRZeh8BuscNFTKvkvF4Cfzb1uneuAJs,152,28,333.0,11.89,53,32,14,0,7,5895.2,5895.2,0.0,1.24,0.0,1098192.91,382315.04,1.2661596958174903,2809.2,875.53,wallet,2.0
3uhG8UvuZHnj4LDR1ZbDpzqAFrzEFWPYENR4yf7HDJC8,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account2DWUhcVFmwL2EDK2xAgmk4NrTAvVT8cDJP7zzcsvP38n,-1.0
6oZ5mnDbuYRQR5ExVaNFG2rF9g1wSSscKPQ6tM7STdBQ,142,83,1000.0,12.05,22,49,2,2,31,42447.5,42447.5,0.0,0.13,0.0,926384.5,0.0,1.1918951132300355,2284.39,0.0,wallet,0.0
4gKjjye5GDXR15s1VgB3ZMKVBf97H4DUfAZcst4KSRdW,2,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,252.19,0.0,0.0,0.0,0.0,0.0,0.0,wallet,-1.0
6PqHZut4ZckSiEGWxUA4L2F6eRQrvMiakE3aMP8RApb9,1584,15,19.0,1.27,14,4,2,0,4,9929.2,9929.2,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,unknown,811.0
GitdNVecdHtGZ4C1A6wrcXzq1rVdyvAYnZwk6ZRYRTyb,87,20,44.0,2.2,26,10,2,0,9,10136.2,10136.2,0.0,917.52,0.0,0.0,0.0,1.4193548387096775,0.0,0.0,wallet,0.0
38voTgDvHjq8wV7ZreZujrdJVt6FVw5cjrfMqUGVSXMx,1587,10,13.0,1.3,14,5,3,0,4,9365.9,9365.9,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,unknown,812.0
8QtVUEL4dG4WoW7zLX1BQqNR37R1kRvtDKvy9Lxx4wvA,173,75,292.0,3.89,3,4,0,0,6,10220.8,10220.8,0.0,0.0,0.0,0.0,0.0,2.8076923076923075,0.0,0.0,unknown,32.0
Asaw6WZMsxZ8Jc2NMu8b7B4ksCQTB28yWLS33R1ChVfL,373,1,98.0,98.0,21,9,2,5,12,7490.0,7490.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.04,0.0,unknown,375.0
BSDiJe2SSuZFETYLrU4nXoSMdYf1omJ7uLzE8o5ovv7y,718,6,65.0,10.83,27,3,2,1,7,7093.8,7093.8,0.0,0.0,0.0,0.0,0.0,1.1403508771929824,0.04,0.0,unknown,350.0
AJ82iPjY6h5BwmKvX976LeHgsFEbB7E6LBMxCmYenmGr,749,6,63.0,10.5,27,4,2,1,7,7091.6,7091.6,0.0,0.0,0.0,0.0,0.0,1.1454545454545455,0.04,0.0,unknown,350.0
7HaPkGASjcs8GxdVQXEn3b53EoYgbXvynfZPtTCrTgok,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,program_accountStake11111111111111111111111111111111111111,24.0
FEdXUQUuATRKvYDGjk22EivfUHAouy5bDiGjNHbZVbnM,34,27,1000.0,37.04,23,11,0,0,14,8541.3,8541.3,0.0,11.17,0.0,0.0,53.07,1.3869625520110958,0.0,0.0,wallet,1.0
HsYopAuWvFFRrmYhWg5bwfyeiPeUZucuwUFzhAHRo9Po,17,17,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,437.25,0.0,0.0,0.4,0.0,0.0,0.0,wallet,2.0
mECtLCh24R8mR1P3GwY7tTmdDa7Z2UpP7Sp6xozjpG8,1474,121,553.0,4.57,41,116,84,3,74,12611.2,12611.2,0.0,0.0,0.0,0.0,0.0,1.655688622754491,21185.16,499.6,unknown,309.0
AjMqLrtCsR7D2BVCngmmrsa3ZEMoW6ni27XVJapA9hJE,330,13,328.0,25.23,22,8,1,0,3,7810.1,7810.1,0.0,0.0,0.0,0.0,0.0,1.0282131661442009,0.0,0.0,wallet,144.0
F1RJFW94RHp69Fq1KHUYiPShgCi7cnHyQqGHC2MRqqwu,29,22,770.0,35.0,23,9,2,0,21,6694.5,6694.5,0.0,0.0,0.0,2885.31,0.0,1.4583333333333333,117.0,0.0,wallet,0.0
GHMKpyZh1LUCzYrXuX8JjHpQevKhVU61Ga7qnkvgP3rv,128,2,6.0,3.0,3,2,0,0,2,2510.0,2510.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,unknown,125.0
9KaA7vEBUdRCcBWxfuMjxYwKfvu8Us3Cg5gkhVFt2LNk,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account2ojv9BAiHUrvsm9gxDe7fJSzbNZSJcxZvf8dqmWGHG8S,147.0
49DqztVzhvuuVrTji7fcKfF3f8SSrvnv6vhQ9qi8tRHu,331,9,342.0,38.0,12,12,0,0,27,16475.6,16475.6,0.0,0.74,0.0,0.0,0.0,1.1176470588235294,0.0,0.0,wallet,15.0
9TqDLSjnLLvGJkF5XHdMPochzf1K1D8UbapUqrAeoG9k,1012,17,31.0,1.82,22,8,3,0,5,19368.0,19368.0,0.0,0.0,0.0,299800.0,0.0,1.8235294117647056,0.16,0.0,unknown,329.0
H4vuA9WiGqW2LgDKBcnuJM2Hu6CQZzSsBERQz7MwkBFv,364,15,95.0,6.33,22,10,0,0,4,10088.2,10088.2,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,wallet,144.0
Fst12WwEMiSYC6GdFSDtjMNMKuYdrhmR9pQtoeCDjsDd,1714,31,111.0,3.58,23,23,27,0,6,1081.4,1081.4,0.0,0.0,0.0,199800.0,0.0,2.707317073170732,4059.98,74.97,wallet,833.0
8Mm46CsqxiyAputDUp2cXHg41HE3BfynTeMBDwzrMZQH,29,29,1000.0,34.48,32,352,84,32,365,884460.1,884460.1,0.0,677402.27,0.0,0.0,0.0,1.2706480304955527,650.11,79.61,wallet,0.0
8Czzjeh2igeE7gSsbuuXVZUmZZ42yZTCNUZoZcCGRKdr,1,2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2783.71,0.0,0.0,269692.7,0.0,0.0,0.0,wallet,-1.0
FD9cMrd7K7xHHBFkjQutueJht8AyU3QoF5ZCU4F8xJKt,2,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1122.81,0.0,0.0,1526117.72,0.0,0.0,0.0,wallet,0.0
5aqY8uTiEFphAgmBTqLNLTxDzKB9zXivcFXd9wCDihm2,749,30,75.0,2.5,21,15,3,0,17,4618.6,4618.6,0.0,0.0,0.0,0.0,0.0,1.271186440677966,177.9,0.0,wallet,12.0
J1zd8mEUvfAQrrvov9b9EZFWcqnu86Nc5VATzimbJ6RG,820,133,1000.0,7.52,30,51,22,7,53,359082.5,359082.5,0.0,0.0,649998.0,88066387.22,0.0,1.524390243902439,10961.22,1561.59,unknown,249.0
2pmxdZD5N82QnCyY6y6EGFLbjxn8fmhhxc2aURdwdpgo,991,17,55.0,3.24,22,6,0,0,5,54078.8,54078.8,0.0,0.01,0.0,0.0,0.0,1.3095238095238095,0.0,0.0,wallet,123.0
H8vmiwmXEswZt4kcVYr4AMbvmUq8e3WgAPxzDvXH69bZ,2,4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,3055.09,0.0,0.0,0.0,0.0,0.0,0.0,wallet,-1.0
Fi2Bh8ZF1anfSjQ3vGexz8PSxyGRJ4Lb6xucxVVxU33J,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountBdSb6PKGXcdFMqF6JEBxjGGPMStBex2yHbNXXFaXQFXq,308.0
CqLu65KkFvGi3DUrR9o9aUC4LP2yUywFHZn8WoNLNVgy,412,15,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,357.0
B8NfJr9GjCkYouLcYkYydMAYVaKNDXmxXnUpJzCQuwZ1,1688,12,28.0,2.33,15,12,6,0,8,9209.2,9209.2,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,unknown,842.0
DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,99,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,87.0
GuoaeaJ6dEBhjHtS4d8PPLZJGnD9tb1gfz6JapXWR47i,63,5,20.0,4.0,7,4,0,0,6,2572.9,2572.9,0.0,2.48,0.0,0.0,0.0,1.25,0.0,0.0,wallet,24.0
An52AAqLf5LHVUKuZokjwSF4L6ovrFUVtjtHLc1qeVEX,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account7RiUeMFkBR8B4AZDWM8F9LFbvDN5bvUY3MYKx7zEWJ7x,336.0
EAVsexUmnAYipWhh3bx5sRVFGAQmFWUq47d7mmWCCjPE,859,82,352.0,4.29,28,21,4,3,19,618.5,618.5,0.0,0.36,0.0,972155.4,0.0,1.3968253968253967,6097.34,0.0,wallet,139.0
DsfwKPPeHAXBvohqGuvG3YPyJeszYAQzJbrMNAgknd1k,197,75,308.0,4.11,22,8,16,2,12,31321.9,31321.9,0.0,0.0,0.0,0.01,0.0,2.825688073394496,760.76,486.02,unknown,32.0
5p9B5sw6fEn41onWb59XbyCx27cypf1xEzXk4V4gt4YC,593,18,54.0,3.0,49,14,5,0,12,2052.5,2052.5,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1511.87,0.0,wallet,73.0
D34ugCrALv7CEhaCHQdNkh3aCw9MWajeuTtgJKKo2N5S,261,31,1000.0,32.26,23,83,67,2,97,29585.4,29585.4,0.0,7.37,0.0,88054.54,0.0,1.303780964797914,2.0,0.83,wallet,15.0
Ez9zyxnY5bBTitMAqyVVNUTr5VWC7nizsQDewuAncoJP,44,27,1000.0,37.04,42,348,235,2,77,678.8,678.8,0.0,2.67,0.0,0.0,12.0,4.878048780487805,456.78,56.66,wallet,0.0
6Mc4tJhPUGoh8WVBYj6NvT9tbVGYZDHG5B9nUxBWuZkh,1731,134,537.0,4.01,50,49,94,1,24,2631.1,2631.1,0.0,0.01,0.0,0.0,0.0,2.0894941634241246,21307.93,686.71,wallet,214.0
GbFKiTsRSU8YdkGPc3qnotaGM6aUFTE1gJuPZs9pYaGg,47,2,4.0,2.0,10,3,0,0,3,2132.0,2132.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,wallet,49.0
5cLi5RaZ6MN14rC4KJNygDnenyEyfqQat8Tcm9DfAPo9,2,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,3485.81,0.0,0.0,83729.36,0.0,0.0,0.0,wallet,0.0
F7pGsMwiQM6xN8CbjN4rm8m6QWyPN7Ei9kuFWGnAp3YR,571,23,97.0,4.22,22,9,1,0,8,3194.2,3194.2,0.0,611.63,0.0,0.0,0.0,1.2763157894736843,0.0,0.0,wallet,11.0
9XoUT2E8ehhhPgQZeprPcDvP2BuZZCma7JwkygL5equX,1674,149,326.0,2.19,26,11,25,0,10,997.0,997.0,0.0,2954.7,0.0,0.0,0.0,1.5902439024390245,0.0,0.0,wallet,9.0
5k4QLogRYu7GLgJ7EG25X1GUMVu5fL2LNjNrPXzNRbfU,78,2,4.0,2.0,6,4,0,0,2,1911.6,1911.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,30.0
5SSXkg9o9jzPeTECW3756ukRCut6Bg2FYgwvPZCzxFpC,148,137,1000.0,7.3,28,48,7,1,31,130704.0,130704.0,0.0,0.01,0.0,15467815.91,0.0,1.4164305949008498,3277.2,1346.44,wallet,0.0
8TwA6PvuMCaTunA4CsiFcDxuBS3AwyJYSHZ7CkjkvvVn,1702,7,12.0,1.71,15,6,3,0,5,1994.7,1994.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1629.0
3TkL1fp8cuh9hU6YiyJ53LaaAKZhhxPAWjRgCKfRN86M,47,1,2.0,2.0,4,3,0,0,2,1802.0,1802.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,49.0
6gXHmFLdvVLZYvWJNG28KSAWALb7RAZ4WKex7jY71kdm,54,3,144.0,48.0,22,10,2,0,6,2581.9,2581.9,0.0,0.0,0.0,0.0,0.0,1.6179775280898876,26.99,0.0,unknown,54.0
9WCyKbhnAo3qWg8xhb2evqjsHAiHeG6R5xPuKpNwFx2R,83,51,1000.0,19.61,23,30,0,0,34,3640.3,3640.3,0.0,0.0,0.0,0.0,0.0,1.4144271570014144,0.0,0.0,wallet,31.0
FkxKWAy8gKpLKP1pyLpwwRzByoKZjF1w36g8GJkUEBXq,134,58,1000.0,17.24,64,246,75,0,45,3102.4,3102.4,0.0,0.06,0.0,0.0,0.0,1.658374792703151,2909.79,150.61,wallet,0.0
ArFsAqBwsGrnCnc8f2PA1qFHi9GPfRFsg3jc3cYW6afX,685,86,1000.0,11.63,57,197,78,1,35,5546.6,5546.6,0.0,0.0,0.0,0.0,0.0,1.644736842105263,4976.47,39.6,unknown,286.0
HkhdgsU57PHfEuQrVXFt4AWRX2GtTCkVXytNJQBTjEpm,522,80,1000.0,12.5,36,22,63,0,38,3272.9,3272.9,0.0,0.0,0.0,0.0,0.0,1.4367816091954022,693.0,0.01,unknown,30.0
HjuvLWkeoRVuiDCVjZeWrj3cYzG2KV9CExqEJqJQJqJA,0,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,12733.82,0.0,0.0,320926.3,0.0,0.0,0.0,wallet,-1.0
G3LZKCF4h3bfEYfibWLU7yh4rfRHDT7zmkjFVaJFu3Jd,243,16,73.0,4.56,22,8,1,0,8,1958.8,1958.8,0.0,0.0,0.0,0.0,0.0,1.3035714285714286,5793.3,0.0,wallet,3.0
9mY7Vdacx3fKg2m9NgWnBTYPgNGtP3QzoNHPFwpx3TWJ,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,program_accountdzrevZC94tBLwuHw1dyynZxaXTWyp7yocsinyEVPtt4,88.0
7tMiTrV7G4YcE84MidkdVzzhKipxzwskuUNF7L88zp7o,14,14,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0
BBKZxy7fHUMX5XBaEaRGKVwknMrTr1cPueFCe51bkhzE,16,1,15.0,15.0,20,2,2,0,4,665.8,665.8,0.0,0.02,0.0,0.0,0.0,1.25,0.0,0.0,wallet,18.0
5hidPT152SNfdrpEwFs2Ti5VRCGaQNJnG2RTGk5u8hrc,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountDxGN8JTDUtJ3QGpM91pDfQApZmToa6m5vMBuAwurXMnf,144.0
3wsyq1yR6NiiczbUwbtxsL3J1h6Lwt2rAUfjGPsKFe4u,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountAxeLy9iZGe6Az9fy26dEdRMy8AHQSfUXf6LBTKhxcVRy,10.0
GR3ockHYStyXjHq23h5dvW4ujDdUXTmpGCaVJ2jSNGHi,3,3,20.0,6.67,21,13,0,0,9,2497.5,2497.5,0.0,1.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,wallet,3.0
2SUANi62akxWE1t4Z15bsJt5fybk7Xne52yMwqECuPUo,137,116,1000.0,8.62,23,16,0,0,14,2096.8,2096.8,0.0,0.0,0.0,0.0,0.0,1.9120458891013383,0.0,0.0,unknown,0.0
4fd3bf9UW4xh2Jep5MNE9qQjfgTrwzNHoM8NyMXo7Bsn,1243,303,861.0,2.84,27,28,2,0,23,621667.0,621667.0,0.0,0.0,0.0,0.0,0.0,1.22475106685633,0.0,0.0,wallet,4.0
24Ds7b3DpMxg26owuxgBHNecHPFpGeSbpmKPp15E16WM,230,94,1000.0,10.64,64,114,61,0,23,2873.5,2873.5,0.0,0.5,29.35,0.0,29.35,1.4124293785310735,1593.53,6.2,wallet,1.0
EDvuq34mFGU2KyoyoeNmqk5WyENj6QxsA8P8AwxUJscL,698,19,80.0,4.21,22,12,0,0,15,1516.5,1516.5,0.0,0.0,0.0,0.0,0.0,1.1594202898550725,0.0,0.0,wallet,70.0
EjtCjDWj3HyL1a4dRritZLTtZrwvD3E1AAzp6evMUmVB,1,3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,25.18,0.0,0.0,21080.9,0.0,0.0,0.0,wallet,-1.0
GitFkx3ha2ME5Y3qoKEdWycADFo6MZbxaXmTpCFYVtyB,54,1,5.0,5.0,3,2,0,0,1,597.7,597.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,unknown,56.0
8qtr8jjfo5BAGf75x7jNF7uYFM9VT5uE7fTSFvirgWVa,56,4,27.0,6.75,7,3,0,0,3,1033.4,1033.4,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,unknown,55.0
4J2oQTz3Tahrk3jSYamsBbqfFfrSzBUGxDjsoMaWH3k3,204,53,149.0,2.81,22,6,1,2,5,7162.1,7162.1,0.0,0.0,0.0,0.0,0.0,2.6607142857142856,2911.95,0.0,unknown,28.0
BeFYtrkXgm4Ddc3ThpgopPXigBBUDbzsQow7Wa3jgH9p,283,97,1000.0,10.31,28,146,2,0,96,5433.1,5433.1,0.0,0.0,0.0,0.0,0.0,1.162790697674419,2548.93,0.0,wallet,18.0
3nks6rrhdk8J4ag4sXu75uYBmHiKvxBZQmNmoNr3G5Kf,1270,34,93.0,2.74,22,15,0,0,18,24415.5,24415.5,0.0,4028.97,0.0,0.0,0.0,1.1341463414634143,0.0,0.0,wallet,42.0
GnduWWPpBzHjMfrLnm6TDRfmjnCudQ1c3kBBK7UHD6qB,37,9,144.0,16.0,23,11,0,0,17,3125.0,3125.0,0.0,0.0,0.0,0.0,0.0,1.1612903225806452,0.0,0.0,unknown,18.0
5ndLnEYqSFiA5yUFHo6LVZ1eWc6Rhh11K5CfJNkoHEPs,0,2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,14326.04,0.0,0.0,1375179.9,0.0,0.0,0.0,wallet,-1.0
53NuT3tAtABXLhvEuHwZuqsn617sxMrEKRQgvnjyKp6a,65,49,1000.0,20.41,23,5,0,0,13,76094.2,76094.2,0.0,0.0,0.0,0.0,0.0,1.2642225031605565,0.0,0.0,wallet,17.0
Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,0,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,125.71,0.0,0.0,0.0,0.0,0.0,0.0,wallet,-1.0
q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,0,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,88.68,0.0,0.0,0.0,0.0,0.0,0.0,wallet,-1.0
8mm35k623BCyW6rvqxLVwpyUrmV1Xx5XLBmZk4gowfMN,81,64,1000.0,15.62,25,7,4,1,16,101745.8,101745.8,0.0,579.82,0.0,0.0,0.0,1.6611295681063123,1067.25,0.0,wallet,0.0
CR43FuhcLKxaFBPj8CmTdjNRC1nkg6av6Cz1nQToT6Z4,122,101,1000.0,9.9,22,100,3,1,8,66229.1,66229.1,0.0,0.0,0.0,0.0,0.0,1.0351966873706004,2128.79,0.0,wallet,0.0
3ZpgtTDUU1i2TxgAfAbzRaLEtF5qgm9wfkJZLpAAHrqs,841,28,1000.0,35.71,27,113,1,0,113,728558.1,728558.1,0.0,1.01,0.0,0.0,0.0,3.717472118959108,0.0,0.0,wallet,286.0
AQ3Yf72oUarCRa5qkpaywCWvQuV9tLM7HcRqqEQa75J3,806,34,163.0,4.79,24,8,32,3,11,21615.2,21615.2,0.0,0.0,0.0,0.0,1.0,1.613861386138614,2604.96,93.68,unknown,106.0
47pTQgfqWLYHSFxy2YPhJnvLzKiQG5ovXpfrV9kjsQ2h,172,98,1000.0,10.2,9,44,6,5,31,1114203.8,1114203.8,0.0,0.0,0.0,0.09,0.0,2.450980392156863,1465.41,87.3,unknown,32.0
BNUAj9JzbSu8F9NWvvKLCvmT2wATNBKvyAGBsHwEpdTe,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountEJvVerD9jPgwHuJBqcL4b8fXMNzDDEE26h2FwXFJpttD,0.0
